content,score,Label,text_clean,text_StopWord,text_tokens,text_steamindo
"TOLONG HAPUS ANTER AJA DARI LIST JASA PENGIRIMAN/EKSPEDISI DIAPLIKASI SHOPEE. TIDAK SEKALI DUA KALI PAKET SAYA DITELANTARKAN DAN LELET DALAM PENGIRIMAN PAKETNYA !!! Update Semakin lama pelayanannya semakin menurun, terlebih untuk jasa kirim internalnya. Biasanya waktu antar 2-4 hari, sekarang malah jadi 6-8 hari. Saya sudah mengalah, biar konsumen saja yang menjemput paketnya karena terlalu lama di transit kota terakhir (berdasarkan update aplikasinya), malah tidak bisa.",1,Negatif,tolong hapus anter aja dari list jasa pengirimanekspedisi diaplikasi shopee tidak sekali dua kali paket saya ditelantarkan dan lelet dalam pengiriman paketnya  update semakin lama pelayanannya semakin menurun terlebih untuk jasa kirim internalnya biasanya waktu antar  hari sekarang malah jadi  hari saya sudah mengalah biar konsumen saja yang menjemput paketnya karena terlalu lama di transit kota terakhir berdasarkan update aplikasinya malah tidak bisa,tolong hapus anter aja list jasa pengirimanekspedisi diaplikasi shopee kali paket ditelantarkan lelet pengiriman paketnya update pelayanannya menurun jasa kirim internalnya mengalah biar konsumen menjemput paketnya transit kota berdasarkan update aplikasinya,"['tolong', 'hapus', 'anter', 'aja', 'list', 'jasa', 'pengirimanekspedisi', 'diaplikasi', 'shopee', 'kali', 'paket', 'ditelantarkan', 'lelet', 'pengiriman', 'paketnya', 'update', 'pelayanannya', 'menurun', 'jasa', 'kirim', 'internalnya', 'mengalah', 'biar', 'konsumen', 'menjemput', 'paketnya', 'transit', 'kota', 'berdasarkan', 'update', 'aplikasinya']",tolong hapus anter aja list jasa pengirimanekspedisi aplikasi shopee kali paket telantar lelet kirim paket update layan turun jasa kirim internal kalah biar konsumen jemput paket transit kota dasar update aplikasi
"ekspedisinya di pilihin langsung dari Shopee, kalo mau pake yg lain, ga kena gratis ongkir, sedangkan ekspedisi yg dipake ga ada kurir yg ngantar sampe rumah. kalo mengharuskan pake ekspedisi bawaan Shopee, seharunya pastikan dulu bener ke jangkau sampe rumah atau ngga, 3 paket COD semuanya dibatalkan sistem karena cuma sampe dc nya doang, ga ada kurir yg antar sampe rumah. besok mau dicoba lagi sampe barang bener-bener sampe ke saya, ga tau nantinya bakal siapa yg paling banyak rugi.",1,Negatif,ekspedisinya di pilihin langsung dari shopee kalo mau pake yg lain ga kena gratis ongkir sedangkan ekspedisi yg dipake ga ada kurir yg ngantar sampe rumah kalo mengharuskan pake ekspedisi bawaan shopee seharunya pastikan dulu bener ke jangkau sampe rumah atau ngga  paket cod semuanya dibatalkan sistem karena cuma sampe dc nya doang ga ada kurir yg antar sampe rumah besok mau dicoba lagi sampe barang benerbener sampe ke saya ga tau nantinya bakal siapa yg paling banyak rugi,ekspedisinya pilihin langsung shopee kalo pake yg ga kena gratis ongkir ekspedisi yg dipake ga kurir yg ngantar sampe rumah kalo mengharuskan pake ekspedisi bawaan shopee seharunya pastikan bener jangkau sampe rumah ngga paket cod dibatalkan sistem sampe dc nya doang ga kurir yg sampe rumah besok dicoba sampe barang benerbener sampe ga tau yg rugi,"['ekspedisinya', 'pilihin', 'langsung', 'shopee', 'kalo', 'pake', 'yg', 'ga', 'kena', 'gratis', 'ongkir', 'ekspedisi', 'yg', 'dipake', 'ga', 'kurir', 'yg', 'ngantar', 'sampe', 'rumah', 'kalo', 'mengharuskan', 'pake', 'ekspedisi', 'bawaan', 'shopee', 'seharunya', 'pastikan', 'bener', 'jangkau', 'sampe', 'rumah', 'ngga', 'paket', 'cod', 'dibatalkan', 'sistem', 'sampe', 'dc', 'nya', 'doang', 'ga', 'kurir', 'yg', 'sampe', 'rumah', 'besok', 'dicoba', 'sampe', 'barang', 'benerbener', 'sampe', 'ga', 'tau', 'yg', 'rugi']",ekspedisi pilihin langsung shopee kalo pake yg ga kena gratis ongkir ekspedisi yg dipake ga kurir yg ngantar sampe rumah kalo harus pake ekspedisi bawa shopee haru pasti bener jangkau sampe rumah ngga paket cod batal sistem sampe dc nya doang ga kurir yg sampe rumah besok coba sampe barang benerbener sampe ga tau yg rugi
"Sistem pengiriman lebih sering memakan waktu lama dan terkadang stuck, hanya mengandalkan garansi tepat waktu, namun waktu yg ditentukan garansi tepat waktu selalu dirubah ditengah proses pengiriman ketika dilihat paket yg lagi proses mengalami stuck, jadi gtw (garansi tepat waktu) yg jadi selogan Shopee hanya sekedar selogan, beberapa kali mengalami perubahan jadwal gtw",2,Negatif,sistem pengiriman lebih sering memakan waktu lama dan terkadang stuck hanya mengandalkan garansi tepat waktu namun waktu yg ditentukan garansi tepat waktu selalu dirubah ditengah proses pengiriman ketika dilihat paket yg lagi proses mengalami stuck jadi gtw garansi tepat waktu yg jadi selogan shopee hanya sekedar selogan beberapa kali mengalami perubahan jadwal gtw,sistem pengiriman memakan terkadang stuck mengandalkan garansi yg ditentukan garansi dirubah ditengah proses pengiriman paket yg proses mengalami stuck gtw garansi yg selogan shopee sekedar selogan kali mengalami perubahan jadwal gtw,"['sistem', 'pengiriman', 'memakan', 'terkadang', 'stuck', 'mengandalkan', 'garansi', 'yg', 'ditentukan', 'garansi', 'dirubah', 'ditengah', 'proses', 'pengiriman', 'paket', 'yg', 'proses', 'mengalami', 'stuck', 'gtw', 'garansi', 'yg', 'selogan', 'shopee', 'sekedar', 'selogan', 'kali', 'mengalami', 'perubahan', 'jadwal', 'gtw']",sistem kirim makan terkadang stuck andal garansi yg tentu garansi rubah tengah proses kirim paket yg proses alami stuck gtw garansi yg log shopee dar log kali alami ubah jadwal gtw
"Dear shopee. Awal saya pakai shopee sangat menarik. Bisa pilih ekspedisi mana untuk pengantaran paket. Dan banyak promo gratis ongkir. Setahun ini saya kecewa dengan shopee karna voucher gratis ongkirnya sedikit. Dan yg paling saya tidak suka adalah pengiriman melalui SPX. Namanya express tapi leletnya nauzubillah. Bahkan 3 hari lewat dri tggal estimasi. Terkadang sudah ""menuju alamat"" tp gak datang sampai besoknya.",1,Negatif,dear shopee awal saya pakai shopee sangat menarik bisa pilih ekspedisi mana untuk pengantaran paket dan banyak promo gratis ongkir setahun ini saya kecewa dengan shopee karna voucher gratis ongkirnya sedikit dan yg paling saya tidak suka adalah pengiriman melalui spx namanya express tapi leletnya nauzubillah bahkan  hari lewat dri tggal estimasi terkadang sudah menuju alamat tp gak datang sampai besoknya,dear shopee pakai shopee menarik pilih ekspedisi pengantaran paket promo gratis ongkir setahun kecewa shopee karna voucher gratis ongkirnya yg suka pengiriman spx namanya express leletnya nauzubillah dri tggal estimasi terkadang alamat tp gak besoknya,"['dear', 'shopee', 'pakai', 'shopee', 'menarik', 'pilih', 'ekspedisi', 'pengantaran', 'paket', 'promo', 'gratis', 'ongkir', 'setahun', 'kecewa', 'shopee', 'karna', 'voucher', 'gratis', 'ongkirnya', 'yg', 'suka', 'pengiriman', 'spx', 'namanya', 'express', 'leletnya', 'nauzubillah', 'dri', 'tggal', 'estimasi', 'terkadang', 'alamat', 'tp', 'gak', 'besoknya']",dear shopee pakai shopee tarik pilih ekspedisi antar paket promo gratis ongkir tahun kecewa shopee karna voucher gratis ongkirnya yg suka kirim spx nama express lelet nauzubillah dri tggal estimasi terkadang alamat tp gak besok
"Saya sangat puas belanja di shoope,, barang sesuai,, harga bersaing,, pelayanan bagus,, cuman kenapa beberapa hari belakang ini sampai sekarang voucher gratis ongkir dan voucher lainya hanya untuk nominal tertentu, setelah di check out harga jadi mahal di atas toko offline/toko luar an,, mohon perbaikan pelayanan seperti sebelumnya supaya pelanggan belanja di shoope semakin meningkat 🙏",5,Positif,saya sangat puas belanja di shoope barang sesuai harga bersaing pelayanan bagus cuman kenapa beberapa hari belakang ini sampai sekarang voucher gratis ongkir dan voucher lainya hanya untuk nominal tertentu setelah di check out harga jadi mahal di atas toko offlinetoko luar an mohon perbaikan pelayanan seperti sebelumnya supaya pelanggan belanja di shoope semakin meningkat ,puas belanja shoope barang sesuai harga bersaing pelayanan bagus cuman voucher gratis ongkir voucher lainya nominal check out harga mahal toko offlinetoko an mohon perbaikan pelayanan pelanggan belanja shoope meningkat,"['puas', 'belanja', 'shoope', 'barang', 'sesuai', 'harga', 'bersaing', 'pelayanan', 'bagus', 'cuman', 'voucher', 'gratis', 'ongkir', 'voucher', 'lainya', 'nominal', 'check', 'out', 'harga', 'mahal', 'toko', 'offlinetoko', 'an', 'mohon', 'perbaikan', 'pelayanan', 'pelanggan', 'belanja', 'shoope', 'meningkat']",puas belanja shoope barang sesuai harga saing layan bagus cuman voucher gratis ongkir voucher lai nominal check out harga mahal toko offlinetoko an mohon baik layan langgan belanja shoope tingkat
"Satu kelemahan shoope adalah ketika ada kerjasama dengan kurir baru ketika kita order pasti auto pkai kurir bersangkutan mau cod, mau spaylater, atau transfer bank sma saja, lebih parahnya itu tidak bsa di rubah contoh transaksi spaylater byar nanti dan cod. Bagi pembeli pemula ini tidak apa"" karena tidak tau performa kurir, tp bagi yg memang sdh sering belanja tentu sdh hafal performa kurir di daerah masing"". Nyusahin sih harus bolak balik pilih toko yg gk pkai kurir bermasalah. #spe ex",1,Negatif,satu kelemahan shoope adalah ketika ada kerjasama dengan kurir baru ketika kita order pasti auto pkai kurir bersangkutan mau cod mau spaylater atau transfer bank sma saja lebih parahnya itu tidak bsa di rubah contoh transaksi spaylater byar nanti dan cod bagi pembeli pemula ini tidak apa karena tidak tau performa kurir tp bagi yg memang sdh sering belanja tentu sdh hafal performa kurir di daerah masing nyusahin sih harus bolak balik pilih toko yg gk pkai kurir bermasalah spe ex,kelemahan shoope kerjasama kurir order auto pkai kurir bersangkutan cod spaylater transfer bank sma parahnya bsa rubah contoh transaksi spaylater byar cod pembeli pemula tau performa kurir tp yg sdh belanja sdh hafal performa kurir daerah nyusahin sih bolak pilih toko yg gk pkai kurir bermasalah spe ex,"['kelemahan', 'shoope', 'kerjasama', 'kurir', 'order', 'auto', 'pkai', 'kurir', 'bersangkutan', 'cod', 'spaylater', 'transfer', 'bank', 'sma', 'parahnya', 'bsa', 'rubah', 'contoh', 'transaksi', 'spaylater', 'byar', 'cod', 'pembeli', 'pemula', 'tau', 'performa', 'kurir', 'tp', 'yg', 'sdh', 'belanja', 'sdh', 'hafal', 'performa', 'kurir', 'daerah', 'nyusahin', 'sih', 'bolak', 'pilih', 'toko', 'yg', 'gk', 'pkai', 'kurir', 'bermasalah', 'spe', 'ex']",lemah shoope kerjasama kurir order auto pkai kurir sangkut cod spaylater transfer bank sma parah bsa rubah contoh transaksi spaylater byar cod beli mula tau performa kurir tp yg sdh belanja sdh hafal performa kurir daerah nyusahin sih bolak pilih toko yg gk pkai kurir masalah spe ex
"Tolong kembalikan kebebasan memilih jasa kirim yg cust mau, krna saya cape bgt pake shopee express standard prosesnya lama bgt, apalgi sicepat dan anteraja, id express jga, pdhal sya sllu blnja di shopee mall agar brang trpercaya, tapi proses dri pngiriman shopee lbih lmbat dri ekspedisi lain, pelayanannya mengecewakan terus, lebih baik kaya dlu, bisa pilih ekspedisi yg disuka krna brang ingin cepat sampai, akun saya adalah akun gk bisa ubah jasa kirim setelah saya pesan, jdi sya agak kecewa,",1,Negatif,tolong kembalikan kebebasan memilih jasa kirim yg cust mau krna saya cape bgt pake shopee express standard prosesnya lama bgt apalgi sicepat dan anteraja id express jga pdhal sya sllu blnja di shopee mall agar brang trpercaya tapi proses dri pngiriman shopee lbih lmbat dri ekspedisi lain pelayanannya mengecewakan terus lebih baik kaya dlu bisa pilih ekspedisi yg disuka krna brang ingin cepat sampai akun saya adalah akun gk bisa ubah jasa kirim setelah saya pesan jdi sya agak kecewa,tolong kembalikan kebebasan memilih jasa kirim yg cust krna cape bgt pake shopee express standard prosesnya bgt apalgi sicepat anteraja id express jga pdhal sya sllu blnja shopee mall brang trpercaya proses dri pngiriman shopee lbih lmbat dri ekspedisi pelayanannya mengecewakan kaya dlu pilih ekspedisi yg disuka krna brang cepat akun akun gk ubah jasa kirim pesan jdi sya kecewa,"['tolong', 'kembalikan', 'kebebasan', 'memilih', 'jasa', 'kirim', 'yg', 'cust', 'krna', 'cape', 'bgt', 'pake', 'shopee', 'express', 'standard', 'prosesnya', 'bgt', 'apalgi', 'sicepat', 'anteraja', 'id', 'express', 'jga', 'pdhal', 'sya', 'sllu', 'blnja', 'shopee', 'mall', 'brang', 'trpercaya', 'proses', 'dri', 'pngiriman', 'shopee', 'lbih', 'lmbat', 'dri', 'ekspedisi', 'pelayanannya', 'mengecewakan', 'kaya', 'dlu', 'pilih', 'ekspedisi', 'yg', 'disuka', 'krna', 'brang', 'cepat', 'akun', 'akun', 'gk', 'ubah', 'jasa', 'kirim', 'pesan', 'jdi', 'sya', 'kecewa']",tolong kembali bebas pilih jasa kirim yg cust krna cape bgt pake shopee express standard proses bgt apalgi sicepat anteraja id express jga pdhal sya sllu blnja shopee mall brang trpercaya proses dri pngiriman shopee lbih lmbat dri ekspedisi layan kecewa kaya dlu pilih ekspedisi yg suka krna brang cepat akun akun gk ubah jasa kirim pesan jdi sya kecewa
"Ini lah salah satu kelemahan shoppy yg tidak mau berbenah dan tidak mau mendengarkan masukan dan terlalu memaksakan untuk memakai ekspedisi mereka yaitu SPX. Kenapa saat CO otomatis memakai expedisi SPX dan kenapa tidak sepeeti dulu lagi pembeli bebas memilih ekspedisi saat CO. Setiap pakai SPX slalu mengecewakan,estiminasi tidak akurat dan kurir jiga menunda nunda untuk mengantar Kan pesanan ke alamat. Tidak masuk akal pengiriman dalam pulau menggunakan SPX memakan waktu 2 minggu lebih.",1,Negatif,ini lah salah satu kelemahan shoppy yg tidak mau berbenah dan tidak mau mendengarkan masukan dan terlalu memaksakan untuk memakai ekspedisi mereka yaitu spx kenapa saat co otomatis memakai expedisi spx dan kenapa tidak sepeeti dulu lagi pembeli bebas memilih ekspedisi saat co setiap pakai spx slalu mengecewakanestiminasi tidak akurat dan kurir jiga menunda nunda untuk mengantar kan pesanan ke alamat tidak masuk akal pengiriman dalam pulau menggunakan spx memakan waktu  minggu lebih,salah kelemahan shoppy yg berbenah mendengarkan masukan memaksakan memakai ekspedisi spx co otomatis memakai expedisi spx sepeeti pembeli bebas memilih ekspedisi co pakai spx slalu mengecewakanestiminasi akurat kurir jiga menunda nunda mengantar pesanan alamat masuk akal pengiriman pulau spx memakan minggu,"['salah', 'kelemahan', 'shoppy', 'yg', 'berbenah', 'mendengarkan', 'masukan', 'memaksakan', 'memakai', 'ekspedisi', 'spx', 'co', 'otomatis', 'memakai', 'expedisi', 'spx', 'sepeeti', 'pembeli', 'bebas', 'memilih', 'ekspedisi', 'co', 'pakai', 'spx', 'slalu', 'mengecewakanestiminasi', 'akurat', 'kurir', 'jiga', 'menunda', 'nunda', 'mengantar', 'pesanan', 'alamat', 'masuk', 'akal', 'pengiriman', 'pulau', 'spx', 'memakan', 'minggu']",salah lemah shoppy yg benah dengar masuk paksa pakai ekspedisi spx co otomatis pakai expedisi spx sepeeti beli bebas pilih ekspedisi co pakai spx slalu mengecewakanestiminasi akurat kurir jiga tunda nunda antar pesan alamat masuk akal kirim pulau spx makan minggu
"Semenjak pihak shopee monopoli pengiriman, otomatis selalu pengiriman pake SPX. paket selalu lama sampai kerumah, beda ketika belum otomatis SPX. Kembalikan JNE J&T anteraja sicepat seperti dulu.",1,Negatif,semenjak pihak shopee monopoli pengiriman otomatis selalu pengiriman pake spx paket selalu lama sampai kerumah beda ketika belum otomatis spx kembalikan jne jt anteraja sicepat seperti dulu,semenjak shopee monopoli pengiriman otomatis pengiriman pake spx paket kerumah beda otomatis spx kembalikan jne jt anteraja sicepat,"['semenjak', 'shopee', 'monopoli', 'pengiriman', 'otomatis', 'pengiriman', 'pake', 'spx', 'paket', 'kerumah', 'beda', 'otomatis', 'spx', 'kembalikan', 'jne', 'jt', 'anteraja', 'sicepat']",semenjak shopee monopoli kirim otomatis kirim pake spx paket rumah beda otomatis spx kembali jne jt anteraja sicepat
"Saya member platinum shopee, tp akhir akhir ini saya kecewa dengan shoppe, karena dulu saya bisa merubah ekspedisi yang saya inginkan untuk mengirim paket saya, tetapi sekarang tidak bisa, sebagai pelanggan platinum saya tentu telah memahami mana ekspedisi yang terbaik, di shopee saya diberi kebebasan untuk memilih yang kita inginkan, baik dari segi pembayaran maupun lainnya, tetapi kenapa dalam hal pemilihan ekspedisi yang mengirim paket kita agar cepat sampai, saya merasa dibatasi",5,Positif,saya member platinum shopee tp akhir akhir ini saya kecewa dengan shoppe karena dulu saya bisa merubah ekspedisi yang saya inginkan untuk mengirim paket saya tetapi sekarang tidak bisa sebagai pelanggan platinum saya tentu telah memahami mana ekspedisi yang terbaik di shopee saya diberi kebebasan untuk memilih yang kita inginkan baik dari segi pembayaran maupun lainnya tetapi kenapa dalam hal pemilihan ekspedisi yang mengirim paket kita agar cepat sampai saya merasa dibatasi,member platinum shopee tp kecewa shoppe merubah ekspedisi mengirim paket pelanggan platinum memahami ekspedisi terbaik shopee kebebasan memilih segi pembayaran pemilihan ekspedisi mengirim paket cepat dibatasi,"['member', 'platinum', 'shopee', 'tp', 'kecewa', 'shoppe', 'merubah', 'ekspedisi', 'mengirim', 'paket', 'pelanggan', 'platinum', 'memahami', 'ekspedisi', 'terbaik', 'shopee', 'kebebasan', 'memilih', 'segi', 'pembayaran', 'pemilihan', 'ekspedisi', 'mengirim', 'paket', 'cepat', 'dibatasi']",member platinum shopee tp kecewa shoppe rubah ekspedisi kirim paket langgan platinum paham ekspedisi baik shopee bebas pilih segi bayar pilih ekspedisi kirim paket cepat batas
"Tolong diperbaiki seperti dulu dong untuk expedisi pengirimannya memilih sendiri untuk yang gratis ongkir jangan pakai rekomendasi shopee lagi, karena kalau pakai rekomendasi pasti tidak tepat expedisinya pasti waktu datang lama, apalagi expedisi anteraja paling lemot bisa sampai 1 minggu lebih baru datang",1,Negatif,tolong diperbaiki seperti dulu dong untuk expedisi pengirimannya memilih sendiri untuk yang gratis ongkir jangan pakai rekomendasi shopee lagi karena kalau pakai rekomendasi pasti tidak tepat expedisinya pasti waktu datang lama apalagi expedisi anteraja paling lemot bisa sampai  minggu lebih baru datang,tolong diperbaiki expedisi pengirimannya memilih gratis ongkir pakai rekomendasi shopee pakai rekomendasi expedisinya expedisi anteraja lemot minggu,"['tolong', 'diperbaiki', 'expedisi', 'pengirimannya', 'memilih', 'gratis', 'ongkir', 'pakai', 'rekomendasi', 'shopee', 'pakai', 'rekomendasi', 'expedisinya', 'expedisi', 'anteraja', 'lemot', 'minggu']",tolong baik expedisi kirim pilih gratis ongkir pakai rekomendasi shopee pakai rekomendasi expedisinya expedisi anteraja lot minggu
"Saya baru tau ada toko megic ataupun penipuan, oh mengapa banyak banget. Jadi tolong ya pihak shopee jangan bikin pengguna kecewa. Dan satu lagi setiap saya pesan ataupun checkout dengan harga murah pesanan selalu tidak sesuai.",5,Positif,saya baru tau ada toko megic ataupun penipuan oh mengapa banyak banget jadi tolong ya pihak shopee jangan bikin pengguna kecewa dan satu lagi setiap saya pesan ataupun checkout dengan harga murah pesanan selalu tidak sesuai,tau toko megic penipuan oh banget tolong ya shopee bikin pengguna kecewa pesan checkout harga murah pesanan sesuai,"['tau', 'toko', 'megic', 'penipuan', 'oh', 'banget', 'tolong', 'ya', 'shopee', 'bikin', 'pengguna', 'kecewa', 'pesan', 'checkout', 'harga', 'murah', 'pesanan', 'sesuai']",tau toko megic tipu oh banget tolong ya shopee bikin guna kecewa pesan checkout harga murah pesan sesuai
"Jasa kirim dipilih sama sistem itu ga efektif. Sistem lebih sering otomatis memilih SPX dibanding jasa kirim yang lain. Tapi nyatanya SPX ini emang ga bagus pengirimannya. Lemot. Salah sortir mulu, muter-muter susah banget sesuai sama tanggal estimasi. Kalo emang mau semua orang pake jada kirim dari pihak kalian (SPX) ya lebih baik benahi dulu cara kerja pengiriman kalian. Jangan masih belum teratur tapi 'maksa' secara halus gini.",1,Negatif,jasa kirim dipilih sama sistem itu ga efektif sistem lebih sering otomatis memilih spx dibanding jasa kirim yang lain tapi nyatanya spx ini emang ga bagus pengirimannya lemot salah sortir mulu mutermuter susah banget sesuai sama tanggal estimasi kalo emang mau semua orang pake jada kirim dari pihak kalian spx ya lebih baik benahi dulu cara kerja pengiriman kalian jangan masih belum teratur tapi maksa secara halus gini,jasa kirim dipilih sistem ga efektif sistem otomatis memilih spx dibanding jasa kirim spx emang ga bagus pengirimannya lemot salah sortir mulu mutermuter susah banget sesuai tanggal estimasi kalo emang orang pake jada kirim spx ya benahi kerja pengiriman teratur maksa halus gini,"['jasa', 'kirim', 'dipilih', 'sistem', 'ga', 'efektif', 'sistem', 'otomatis', 'memilih', 'spx', 'dibanding', 'jasa', 'kirim', 'spx', 'emang', 'ga', 'bagus', 'pengirimannya', 'lemot', 'salah', 'sortir', 'mulu', 'mutermuter', 'susah', 'banget', 'sesuai', 'tanggal', 'estimasi', 'kalo', 'emang', 'orang', 'pake', 'jada', 'kirim', 'spx', 'ya', 'benahi', 'kerja', 'pengiriman', 'teratur', 'maksa', 'halus', 'gini']",jasa kirim pilih sistem ga efektif sistem otomatis pilih spx banding jasa kirim spx emang ga bagus kirim lot salah sortir mulu mutermuter susah banget sesuai tanggal estimasi kalo emang orang pake jada kirim spx ya benah kerja kirim atur maksa halus gin
"Makin hari makin buruk ini aplikasi, anda mengadakan fitur koin tapi anda juga mempersulit kami dalam hal penukaran koinnya, minimal itu koin bisa di cairkan, atau bisa di gunakan untuk belanja semua koinnya tanpa di potong! . Saya beri contoh buruknya, saya punya 600rb koin yg mana seharusnya bisa belanja tanpa bayar lagi tapi ini ketika akan di belanjakan yg bisa di gunakan hanya 40-60rb tiap sekali checkout saja. Tolong di tingkatkan kembali saya sangat kecewa menilai anda baik sebelumnya !",1,Negatif,makin hari makin buruk ini aplikasi anda mengadakan fitur koin tapi anda juga mempersulit kami dalam hal penukaran koinnya minimal itu koin bisa di cairkan atau bisa di gunakan untuk belanja semua koinnya tanpa di potong  saya beri contoh buruknya saya punya rb koin yg mana seharusnya bisa belanja tanpa bayar lagi tapi ini ketika akan di belanjakan yg bisa di gunakan hanya rb tiap sekali checkout saja tolong di tingkatkan kembali saya sangat kecewa menilai anda baik sebelumnya ,buruk aplikasi mengadakan fitur koin mempersulit penukaran koinnya minimal koin cairkan belanja koinnya potong contoh buruknya rb koin yg belanja bayar belanjakan yg rb checkout tolong tingkatkan kecewa menilai,"['buruk', 'aplikasi', 'mengadakan', 'fitur', 'koin', 'mempersulit', 'penukaran', 'koinnya', 'minimal', 'koin', 'cairkan', 'belanja', 'koinnya', 'potong', 'contoh', 'buruknya', 'rb', 'koin', 'yg', 'belanja', 'bayar', 'belanjakan', 'yg', 'rb', 'checkout', 'tolong', 'tingkatkan', 'kecewa', 'menilai']",buruk aplikasi ada fitur koin sulit tukar koin minimal koin cair belanja koin potong contoh buruk rb koin yg belanja bayar belanja yg rb checkout tolong tingkat kecewa nilai
"Lebih suka shoppe yg sebelum di update, pemilihan jasa kirim'nya mudah dan tetap bisa pakai gratis ongkir dibandingkan yg sekarang harus ikutin rekomendasi dari shoppe langsung, sedangkan kalo kita ubah terkadang malah kena biaya lgi bahkan gratis ongkir'nya malah tidak bisa digunakan, sedangkan untuk lokasi saya paling cepat pengiriman expedisi shoppe, semenjak di ubah gini malah jadi gak jelas jasa ekspedisi yg didapat dari pesanan saya,malah jadi lama pengiriman'nya. Tolong kembalikan lagi",1,Negatif,lebih suka shoppe yg sebelum di update pemilihan jasa kirimnya mudah dan tetap bisa pakai gratis ongkir dibandingkan yg sekarang harus ikutin rekomendasi dari shoppe langsung sedangkan kalo kita ubah terkadang malah kena biaya lgi bahkan gratis ongkirnya malah tidak bisa digunakan sedangkan untuk lokasi saya paling cepat pengiriman expedisi shoppe semenjak di ubah gini malah jadi gak jelas jasa ekspedisi yg didapat dari pesanan sayamalah jadi lama pengirimannya tolong kembalikan lagi,suka shoppe yg update pemilihan jasa kirimnya mudah pakai gratis ongkir dibandingkan yg ikutin rekomendasi shoppe langsung kalo ubah terkadang kena biaya lgi gratis ongkirnya lokasi cepat pengiriman expedisi shoppe semenjak ubah gini gak jasa ekspedisi yg pesanan sayamalah pengirimannya tolong kembalikan,"['suka', 'shoppe', 'yg', 'update', 'pemilihan', 'jasa', 'kirimnya', 'mudah', 'pakai', 'gratis', 'ongkir', 'dibandingkan', 'yg', 'ikutin', 'rekomendasi', 'shoppe', 'langsung', 'kalo', 'ubah', 'terkadang', 'kena', 'biaya', 'lgi', 'gratis', 'ongkirnya', 'lokasi', 'cepat', 'pengiriman', 'expedisi', 'shoppe', 'semenjak', 'ubah', 'gini', 'gak', 'jasa', 'ekspedisi', 'yg', 'pesanan', 'sayamalah', 'pengirimannya', 'tolong', 'kembalikan']",suka shoppe yg update pilih jasa kirim mudah pakai gratis ongkir banding yg ikutin rekomendasi shoppe langsung kalo ubah terkadang kena biaya lgi gratis ongkirnya lokasi cepat kirim expedisi shoppe semenjak ubah gin gak jasa ekspedisi yg pesan sayamalah kirim tolong kembali
"Dengan hadirnya SPX belanja di shopi sudah tidak asik lg khususnya bagi kami yg berada di pulau, biasanya paket 1 minggu sampai, kami hrus menunggu sampai 1 bulan, diperlukan peninjauan kembali utk mengaplikasikan SPX d pulau. JNT adalah solusi terbaik",2,Negatif,dengan hadirnya spx belanja di shopi sudah tidak asik lg khususnya bagi kami yg berada di pulau biasanya paket  minggu sampai kami hrus menunggu sampai  bulan diperlukan peninjauan kembali utk mengaplikasikan spx d pulau jnt adalah solusi terbaik,hadirnya spx belanja shopi asik lg yg pulau paket minggu hrus menunggu peninjauan utk mengaplikasikan spx d pulau jnt solusi terbaik,"['hadirnya', 'spx', 'belanja', 'shopi', 'asik', 'lg', 'yg', 'pulau', 'paket', 'minggu', 'hrus', 'menunggu', 'peninjauan', 'utk', 'mengaplikasikan', 'spx', 'd', 'pulau', 'jnt', 'solusi', 'terbaik']",hadir spx belanja shopi asik lg yg pulau paket minggu hrus tunggu tinjau utk aplikasi spx d pulau jnt solusi baik
"Shopee sekarang beda dgn dulu . Voucher gratis ongkir dlu bisa di gunakan di semua ekspedisi , tapi skrg cuma berlaku sama ekspedisi yang di rekomendasikan shopee . Kalau mau yg lain ,voucher gratis/potongan ongkir tidak terpakai . Terus kalau mau pakai yang direkomendasikan , pengirimannya lama banget , Estimasinya 2-3 minggu . Maaf yaa shopee kalu begini terus costumernya akan mulai berkurang.",1,Negatif,shopee sekarang beda dgn dulu  voucher gratis ongkir dlu bisa di gunakan di semua ekspedisi  tapi skrg cuma berlaku sama ekspedisi yang di rekomendasikan shopee  kalau mau yg lain voucher gratispotongan ongkir tidak terpakai  terus kalau mau pakai yang direkomendasikan  pengirimannya lama banget  estimasinya  minggu  maaf yaa shopee kalu begini terus costumernya akan mulai berkurang,shopee beda dgn voucher gratis ongkir dlu ekspedisi skrg berlaku ekspedisi rekomendasikan shopee yg voucher gratispotongan ongkir terpakai pakai direkomendasikan pengirimannya banget estimasinya minggu maaf yaa shopee kalu costumernya berkurang,"['shopee', 'beda', 'dgn', 'voucher', 'gratis', 'ongkir', 'dlu', 'ekspedisi', 'skrg', 'berlaku', 'ekspedisi', 'rekomendasikan', 'shopee', 'yg', 'voucher', 'gratispotongan', 'ongkir', 'terpakai', 'pakai', 'direkomendasikan', 'pengirimannya', 'banget', 'estimasinya', 'minggu', 'maaf', 'yaa', 'shopee', 'kalu', 'costumernya', 'berkurang']",shopee beda dgn voucher gratis ongkir dlu ekspedisi skrg laku ekspedisi rekomendasi shopee yg voucher gratispotongan ongkir pakai pakai rekomendasi kirim banget estimasi minggu maaf yaa shopee kalu costumernya kurang
